,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
642,3500000,Drama,39781,tt0842926,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",The Kids Are All Right,5.899155,34705850,7/9/2010,The Kids Are All Right,2010,FALSE
707,40000000,Drama,37799,tt1285016,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",The Social Network,16.972995,224920315,9/30/2010,The Social Network,2010,FALSE
748,200000000,Animation,10193,tt0435761,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",Toy Story 3,16.96647,1066969703,6/16/2010,Toy Story 3,2010,FALSE
749,200000000,Family,10193,tt0435761,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",Toy Story 3,16.96647,1066969703,6/16/2010,Toy Story 3,2010,FALSE
750,200000000,Comedy,10193,tt0435761,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",Toy Story 3,16.96647,1066969703,6/16/2010,Toy Story 3,2010,FALSE
754,38000000,Drama,44264,tt1403865,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",True Grit,10.730765,252276927,12/22/2010,True Grit,2010,FALSE
755,38000000,Adventure,44264,tt1403865,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",True Grit,10.730765,252276927,12/22/2010,True Grit,2010,FALSE
756,38000000,Western,44264,tt1403865,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",True Grit,10.730765,252276927,12/22/2010,True Grit,2010,FALSE
773,2000000,Drama,39013,tt1399683,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",Winter's Bone,7.27941,13831503,6/11/2010,Winter's Bone,2010,FALSE
632,15000000,Drama,12162,tt0887912,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",The Hurt Locker,9.403724,4.20E+07,10/10/2008,The Hurt Locker,2009,TRUE
633,15000000,Thriller,12162,tt0887912,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",The Hurt Locker,9.403724,4.20E+07,10/10/2008,The Hurt Locker,2009,TRUE
634,15000000,War,12162,tt0887912,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",The Hurt Locker,9.403724,4.20E+07,10/10/2008,The Hurt Locker,2009,TRUE
18,7000000,Comedy,12573,tt1019452,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",A Serious Man,7.971424,31430334,10/2/2009,A Serious Man,2009,FALSE
19,7000000,Drama,12573,tt1019452,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",A Serious Man,7.971424,31430334,10/2/2009,A Serious Man,2009,FALSE
55,7500000,Drama,24684,tt1174732,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",An Education,8.593196,26096852,10/29/2009,An Education,2009,FALSE
56,7500000,Romance,24684,tt1174732,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",An Education,8.593196,26096852,10/29/2009,An Education,2009,FALSE
82,237000000,Action,19995,tt0499549,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",Avatar,185.070892,2787965087,12/10/2009,Avatar,2009,FALSE
83,237000000,Adventure,19995,tt0499549,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",Avatar,185.070892,2787965087,12/10/2009,Avatar,2009,FALSE
84,237000000,Fantasy,19995,tt0499549,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",Avatar,185.070892,2787965087,12/10/2009,Avatar,2009,FALSE
85,237000000,Science Fiction,19995,tt0499549,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",Avatar,185.070892,2787965087,12/10/2009,Avatar,2009,FALSE
213,30000000,Science Fiction,17654,tt1136608,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",District 9,11.589835,210819611,8/5/2009,District 9,2009,FALSE
349,70000000,Drama,16869,tt0361748,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Inglourious Basterds,16.89564,319131050,8/18/2009,Inglourious Basterds,2009,FALSE
350,70000000,Action,16869,tt0361748,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Inglourious Basterds,16.89564,319131050,8/18/2009,Inglourious Basterds,2009,FALSE
351,70000000,Thriller,16869,tt0361748,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Inglourious Basterds,16.89564,319131050,8/18/2009,Inglourious Basterds,2009,FALSE
352,70000000,War,16869,tt0361748,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Inglourious Basterds,16.89564,319131050,8/18/2009,Inglourious Basterds,2009,FALSE
571,29000000,Drama,22881,tt0878804,"Oversized African-American, Michael Oher, the teen from across the tracks and a broken home, has nowhere to sleep at age 16. Taken in by an affluent Memphis couple, Michael embarks on a remarkable rise to play for the NFL.",The Blind Side,12.753109,309208309,11/20/2009,The Blind Side,2009,FALSE
761,175000000,Animation,14160,tt1049413,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Up,19.330884,735099082,5/13/2009,Up,2009,FALSE
762,175000000,Comedy,14160,tt1049413,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Up,19.330884,735099082,5/13/2009,Up,2009,FALSE
763,175000000,Family,14160,tt1049413,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Up,19.330884,735099082,5/13/2009,Up,2009,FALSE
764,175000000,Adventure,14160,tt1049413,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Up,19.330884,735099082,5/13/2009,Up,2009,FALSE
765,25000000,Drama,22947,tt1193138,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in ""downsizing"". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",Up in the Air,8.338562,163670000,9/5/2009,Up in the Air,2009,FALSE
766,25000000,Romance,22947,tt1193138,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in ""downsizing"". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",Up in the Air,8.338562,163670000,9/5/2009,Up in the Air,2009,FALSE
543,15000000,Drama,12405,tt1010048,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ?€?Who Wants to Be a Millionaire??€? but, after he wins, he is suspected of cheating.",Slumdog Millionaire,11.258181,377910544,5/12/2008,Slumdog Millionaire,2008,TRUE
544,15000000,Romance,12405,tt1010048,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ?€?Who Wants to Be a Millionaire??€? but, after he wins, he is suspected of cheating.",Slumdog Millionaire,11.258181,377910544,5/12/2008,Slumdog Millionaire,2008,TRUE
266,0,Drama,11499,tt0870111,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",Frost/Nixon,11.641771,0,10/15/2008,Frost/Nixon,2008,FALSE
267,0,History,11499,tt0870111,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",Frost/Nixon,11.641771,0,10/15/2008,Frost/Nixon,2008,FALSE
427,20000000,History,10139,tt1013753,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike ?€? at a time when prejudice and violence against gays was openly accepted as the norm.",Milk,10.680121,54586584,11/26/2008,Milk,2008,FALSE
428,20000000,Drama,10139,tt1013753,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike ?€? at a time when prejudice and violence against gays was openly accepted as the norm.",Milk,10.680121,54586584,11/26/2008,Milk,2008,FALSE
581,150000000,Fantasy,4922,tt0421715,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",The Curious Case of Benjamin Button,17.934821,333932083,11/24/2008,The Curious Case of Benjamin Button,2008,FALSE
582,150000000,Drama,4922,tt0421715,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",The Curious Case of Benjamin Button,17.934821,333932083,11/24/2008,The Curious Case of Benjamin Button,2008,FALSE
583,150000000,Thriller,4922,tt0421715,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",The Curious Case of Benjamin Button,17.934821,333932083,11/24/2008,The Curious Case of Benjamin Button,2008,FALSE
584,150000000,Mystery,4922,tt0421715,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",The Curious Case of Benjamin Button,17.934821,333932083,11/24/2008,The Curious Case of Benjamin Button,2008,FALSE
585,150000000,Romance,4922,tt0421715,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",The Curious Case of Benjamin Button,17.934821,333932083,11/24/2008,The Curious Case of Benjamin Button,2008,FALSE
684,32000000,Drama,8055,tt0976051,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",The Reader,7.931732,113019290,12/10/2008,The Reader,2008,FALSE
685,32000000,Romance,8055,tt0976051,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",The Reader,7.931732,113019290,12/10/2008,The Reader,2008,FALSE
471,25000000,Crime,6977,tt0477348,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",No Country for Old Men,15.565484,171600000,11/8/2007,No Country for Old Men,2007,TRUE
472,25000000,Drama,6977,tt0477348,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",No Country for Old Men,15.565484,171600000,11/8/2007,No Country for Old Men,2007,TRUE
473,25000000,Thriller,6977,tt0477348,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",No Country for Old Men,15.565484,171600000,11/8/2007,No Country for Old Men,2007,TRUE
80,30000000,Drama,4347,tt0783233,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",Atonement,8.913338,129266061,8/29/2007,Atonement,2007,FALSE
81,30000000,Romance,4347,tt0783233,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",Atonement,8.913338,129266061,8/29/2007,Atonement,2007,FALSE
366,7500000,Comedy,7326,tt0467406,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",Juno,11.791591,231411584,12/5/2007,Juno,2007,FALSE
367,7500000,Drama,7326,tt0467406,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",Juno,11.791591,231411584,12/5/2007,Juno,2007,FALSE
368,7500000,Romance,7326,tt0467406,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",Juno,11.791591,231411584,12/5/2007,Juno,2007,FALSE
418,25000000,Drama,4566,tt0465538,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,Michael Clayton,7.857078,92991835,9/28/2007,Michael Clayton,2007,FALSE
419,25000000,Mystery,4566,tt0465538,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,Michael Clayton,7.857078,92991835,9/28/2007,Michael Clayton,2007,FALSE
420,25000000,Crime,4566,tt0465538,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,Michael Clayton,7.857078,92991835,9/28/2007,Michael Clayton,2007,FALSE
733,25000000,Drama,7345,tt0469494,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",There Will Be Blood,8.200627,77208711,12/28/2007,There Will Be Blood,2007,FALSE
588,90000000,Drama,1422,tt0407887,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",The Departed,18.515448,289847354,10/5/2006,The Departed,2006,TRUE
589,90000000,Thriller,1422,tt0407887,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",The Departed,18.515448,289847354,10/5/2006,The Departed,2006,TRUE
590,90000000,Crime,1422,tt0407887,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",The Departed,18.515448,289847354,10/5/2006,The Departed,2006,TRUE
91,25000000,Drama,1164,tt0449467,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",Babel,12.60853,135330182,9/8/2006,Babel,2006,FALSE
387,19000000,Action,1251,tt0498380,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Letters from Iwo Jima,11.649588,68673228,12/19/2006,Letters from Iwo Jima,2006,FALSE
388,19000000,Adventure,1251,tt0498380,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Letters from Iwo Jima,11.649588,68673228,12/19/2006,Letters from Iwo Jima,2006,FALSE
389,19000000,Drama,1251,tt0498380,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Letters from Iwo Jima,11.649588,68673228,12/19/2006,Letters from Iwo Jima,2006,FALSE
390,19000000,War,1251,tt0498380,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",Letters from Iwo Jima,11.649588,68673228,12/19/2006,Letters from Iwo Jima,2006,FALSE
401,8000000,Comedy,773,tt0449059,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",Little Miss Sunshine,5.320117,100523181,7/26/2006,Little Miss Sunshine,2006,FALSE
402,8000000,Drama,773,tt0449059,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",Little Miss Sunshine,5.320117,100523181,7/26/2006,Little Miss Sunshine,2006,FALSE
683,15000000,Drama,1165,tt0436697,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",The Queen,7.904371,123384128,9/15/2006,The Queen,2006,FALSE
187,6500000,Drama,1640,tt0375679,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",Crash,9.785147,98410061,1/13/2004,Crash,2005,TRUE
129,14000000,Drama,142,tt0388795,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ?€?63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,Brokeback Mountain,11.787044,178043761,9/2/2005,Brokeback Mountain,2005,FALSE
130,14000000,Romance,142,tt0388795,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ?€?63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,Brokeback Mountain,11.787044,178043761,9/2/2005,Brokeback Mountain,2005,FALSE
144,7000000,Crime,398,tt0379725,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",Capote,6.01272,49084830,9/30/2005,Capote,2005,FALSE
145,7000000,Drama,398,tt0379725,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",Capote,6.01272,49084830,9/30/2005,Capote,2005,FALSE
294,7000000,Drama,3291,tt0433383,"The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.","Good Night, and Good Luck.",7.523098,54600000,9/16/2005,"Good Night, and Good Luck.",2005,FALSE
295,7000000,History,3291,tt0433383,"The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.","Good Night, and Good Luck.",7.523098,54600000,9/16/2005,"Good Night, and Good Luck.",2005,FALSE
448,70000000,Drama,612,tt0408306,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",Munich,9.668761,130358911,12/22/2005,Munich,2005,FALSE
449,70000000,Action,612,tt0408306,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",Munich,9.668761,130358911,12/22/2005,Munich,2005,FALSE
450,70000000,History,612,tt0408306,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",Munich,9.668761,130358911,12/22/2005,Munich,2005,FALSE
451,70000000,Thriller,612,tt0408306,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",Munich,9.668761,130358911,12/22/2005,Munich,2005,FALSE
430,30000000,Drama,70,tt0405159,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",Million Dollar Baby,14.471373,216763646,12/15/2004,Million Dollar Baby,2004,TRUE
258,25000000,Drama,866,tt0308644,Finding Neverland is an amusing drama about how the story of Peter Pan and Neverland came to be. During a writing slump play writer J.M. Barrie meets the widowed Sylvia and her three children who soon become an important part of Barrie?€?s life and the inspiration that lead him to create his masterpiece ?€?Peter Pan.?€?,Finding Neverland,15.529604,116766556,10/17/2004,Finding Neverland,2004,FALSE
504,40000000,Drama,1677,tt0350258,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",Ray,10.603762,124731534,10/29/2004,Ray,2004,FALSE
505,40000000,Music,1677,tt0350258,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",Ray,10.603762,124731534,10/29/2004,Ray,2004,FALSE
534,0,Foreign,128169,tt1236373,"Sideways A heartwarming tale of two old friends, on a journey to rediscover their friendship, life and themselves. Michio (Fumio Kohinata) a struggling, middleaged scriptwriter, who returns to the US to attend the wedding of his best friend. Daisuke (Katsuhisa Namase), who stayed in the California after college, had a brief stint of fame as Captain Ninja, a childrens action hero now manages a restaurant Together, they venture out on a weeklong road trip, ending up in the Napa Valley, where they serendipitously meet up with an old heart throb Mayuko (Kyoka Suzuki), whom Michio tutored during his exchange student days 20 years past, and her free spirited friend Mina (Rinko Kikuchi) raised in America. Michio under the impression that they were going wine tasting, soon discovers that Daisuke has ulterior motives for this last hurrah as a bachelor.",?????????????????????,0.056422,0,10/31/2009,Sideways,2004,FALSE
535,0,Comedy,128169,tt1236373,"Sideways A heartwarming tale of two old friends, on a journey to rediscover their friendship, life and themselves. Michio (Fumio Kohinata) a struggling, middleaged scriptwriter, who returns to the US to attend the wedding of his best friend. Daisuke (Katsuhisa Namase), who stayed in the California after college, had a brief stint of fame as Captain Ninja, a childrens action hero now manages a restaurant Together, they venture out on a weeklong road trip, ending up in the Napa Valley, where they serendipitously meet up with an old heart throb Mayuko (Kyoka Suzuki), whom Michio tutored during his exchange student days 20 years past, and her free spirited friend Mina (Rinko Kikuchi) raised in America. Michio under the impression that they were going wine tasting, soon discovers that Daisuke has ulterior motives for this last hurrah as a bachelor.",?????????????????????,0.056422,0,10/31/2009,Sideways,2004,FALSE
536,0,Romance,128169,tt1236373,"Sideways A heartwarming tale of two old friends, on a journey to rediscover their friendship, life and themselves. Michio (Fumio Kohinata) a struggling, middleaged scriptwriter, who returns to the US to attend the wedding of his best friend. Daisuke (Katsuhisa Namase), who stayed in the California after college, had a brief stint of fame as Captain Ninja, a childrens action hero now manages a restaurant Together, they venture out on a weeklong road trip, ending up in the Napa Valley, where they serendipitously meet up with an old heart throb Mayuko (Kyoka Suzuki), whom Michio tutored during his exchange student days 20 years past, and her free spirited friend Mina (Rinko Kikuchi) raised in America. Michio under the impression that they were going wine tasting, soon discovers that Daisuke has ulterior motives for this last hurrah as a bachelor.",?????????????????????,0.056422,0,10/31/2009,Sideways,2004,FALSE
538,16000000,Drama,9675,tt0375063,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",Sideways,12.646518,109502303,10/22/2004,Sideways,2004,FALSE
566,116000000,Drama,2567,tt0338751,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",The Aviator,9.86738,1.02E+08,12/17/2004,The Aviator,2004,FALSE
